2,-1.13842,0.401816,2.18682,-1.82716,-1.05173,-0.465455,-1.18613,0.430193,1.34439,-0.886397,75.3105,-27.2105
633,-1.18587,1.6973,1.13137,-2.1753,-0.786721,-0.823043,-1.4472,0.903131,0.988973,-0.875053,65.2097,-33.4692
894,1.80659,-0.518999,-0.486057,0.277198,1.41629,-0.942072,1.27241,-1.09253,-1.80441,1.29907,34.2999,-22.815
1360,-0.655453,1.45257,0.420036,-1.07555,0.078539,2.03237,-1.96805,1.33736,0.801914,-0.590086,53.7872,-39.2283
163,0.475794,-0.484575,-1.15162,0.555851,0.676361,-1.52723,1.34994,-1.34101,-0.989383,0.472316,29.211,-8.18431
1092,-1.10863,0.742379,2.23552,-1.43051,-1.16063,-0.113481,-1.17496,0.452221,1.80639,-2.06131,77.2258,-25.4846
817,-1.45068,1.85501,0.493344,-0.592664,-0.851597,-1.84618,-1.68136,1.03468,1.42824,-0.395145,61.9304,-35.182
739,0.231432,-1.15904,-0.666953,0.156247,0.803672,1.22543,0.486286,0.004371,-0.128164,2.05862,41.9051,-32.4131
35,1.61033,-1.08832,-0.53345,-0.029688,1.17189,-0.93722,1.17649,-1.42176,-1.00152,1.14758,30.9168,-13.4018
806,-1.54459,1.88966,0.667965,-0.670892,-1.24709,-0.563723,-1.41818,1.31433,1.06878,-1.95891,61.5369,-35.7559
585,-0.606717,1.87581,0.887555,-0.679821,-1.74059,-0.08105,-1.31281,1.53771,1.35211,-1.18411,64.0151,-34.1798
650,-0.084778,0.867155,0.20961,0.753121,0.026716,1.031,0.437571,0.135943,-0.203022,0.873621,44.536,-39.2312
8,-1.49257,0.898761,1.37737,-1.49508,-0.984964,0.35101,-0.637801,0.789331,1.12631,-1.53649,62.0303,-35.1783
175,1.52576,-1.3968,-0.574298,-0.271952,0.562831,-0.069678,1.59553,-1.4105,-0.961064,0.427645,32.5905,-19.7247
1073,0.277373,-0.088217,-0.44668,2.03705,0.362792,0.101084,0.339465,0.279317,-0.100163,0.167325,44.8824,-39.4545
200,-1.06903,0.666146,1.31869,-0.872666,-1.83429,-0.351185,-0.83345,0.469325,1.421,-0.931347,75.6546,-26.988
83,-0.872538,-0.188385,1.74052,-1.41789,-0.702383,-0.299395,-1.05654,0.927932,1.96915,-1.67501,73.9282,-27.787
268,-0.986943,0.772123,1.11613,-0.865622,-1.28716,-0.03883,-0.783156,0.490933,1.9163,-0.864391,71.6725,-29.1081
809,-0.58304,1.04599,0.628889,-0.730939,-0.13926,1.2339,-1.83275,1.37491,1.21269,-0.441381,54.0659,-38.9295
1323,-1.28436,1.29682,1.42281,-0.582839,-0.558419,-0.215487,-1.9982,1.19649,1.21978,-1.26937,66.3945,-32.6329
133,-1.26447,0.687614,0.885769,-0.83004,-1.4698,-0.092212,-1.06306,1.15688,1.0553,-0.769643,66.5649,-32.8611
563,-1.11982,0.544803,0.211364,0.041057,0.207562,1.46583,-1.35645,1.14811,0.143673,-0.316977,51.5054,-39.9804
460,-1.51879,1.83795,-0.038438,-0.151862,-1.36456,-0.058827,-0.972424,2.09542,0.408297,-1.20124,61.7282,-35.4873
272,-0.392743,0.920687,0.694321,0.440823,0.018556,1.75371,-0.934048,1.15019,0.424489,-0.481125,49.9193,-40.6247
1452,0.645922,-1.1985,-1.47228,0.308564,0.981545,-1.52861,1.15473,-2.14994,-0.98488,0.700738,30.9143,-12.4314
37,1.25692,-1.15113,-1.36754,-0.334058,0.682308,-0.761702,0.657004,-1.43271,-0.747076,0.657401,29.4681,-8.81481
699,-0.550604,-0.584663,-0.989413,-2.01038,0.223256,-1.28405,0.53503,-0.653429,-0.864667,0.806112,26.5438,-4.47733
843,-1.05717,1.52219,0.761386,-0.311461,-1.38318,0.017461,-0.910233,1.49549,1.16038,-0.604898,65.9833,-33.0021
1522,-0.920735,0.13027,1.05756,-1.32297,-1.64627,-0.389996,-1.44741,0.335906,1.30932,-1.34163,72.8855,-28.7045
945,0.867965,-0.520569,-0.545791,1.13059,1.8186,-0.125128,-0.094284,-0.874821,-0.472874,1.14144,35.1734,-24.7095
1238,0.710751,-1.14116,-1.15266,-0.142814,-0.079277,-0.051084,0.578836,-0.933084,-1.55553,0.741938,29.8816,-10.2665
1310,-0.442186,1.38016,1.40493,-0.764615,-1.41138,-0.205589,-0.814985,0.042304,0.697649,-0.692455,65.4692,-33.1677
925,-1.22551,1.02747,0.855256,-0.875242,-0.644659,0.017009,-1.16962,1.04564,1.35212,-1.67682,67.2285,-32.5518
1052,-1.31604,-0.135775,1.20693,-1.16242,-1.50223,-0.897589,-1.07218,0.688958,1.74882,-1.04818,69.9958,-30.1541
1021,0.992342,-0.31949,0.430656,0.453118,0.121962,1.64724,0.792328,0.630923,0.504706,0.55626,46.0619,-41.5606
1342,0.405633,0.136137,-0.387638,0.829332,0.760924,1.2108,0.007259,-1.64819,0.113516,1.80051,44.05,-36.0027
611,0.017208,0.709176,0.470524,1.35424,0.6517,1.95793,-0.681156,-0.244278,0.156504,1.22458,45.092,-38.8931
461,-1.40883,1.37781,-1.04093,-1.16349,-1.86425,-0.428024,-0.44708,1.75383,1.56069,-1.26945,58.3657,-37.0532
370,-1.46208,1.62277,0.838971,-0.91736,-0.801707,0.060742,-1.44432,1.16893,0.599209,-0.802003,61.5557,-35.8269
987,0.968093,-0.810321,-0.827296,1.68763,1.28739,-0.121269,1.0411,-0.42434,-0.793918,0.792466,42.9788,-33.9717
186,0.961634,-1.26153,-1.4494,-0.706926,0.932647,-1.72846,1.55888,-0.73535,-1.0956,0.62762,27.5836,-5.79674
324,-1.18673,1.05701,0.49183,1.10685,-0.1822,1.47584,-0.517168,1.71935,0.764968,-0.71942,51.6843,-40.1257
794,1.22283,-1.35237,-1.1416,-0.53264,0.689035,-0.918061,1.45105,-0.651222,-1.19833,0.544485,29.7642,-8.63575
307,-1.90635,1.28316,0.598333,-0.208981,-0.902293,-0.521908,-1.85327,1.26652,1.36509,-1.41067,66.7326,-32.3272
983,-0.055902,1.22637,0.857502,0.060562,-0.700399,1.35881,-1.71943,2.04412,0.769894,-1.02091,58.6513,-36.7444
789,-0.353629,-0.318775,0.083761,1.73918,0.202017,1.49502,-0.064088,0.194609,1.24859,-0.351175,48.1441,-41.4711
1353,1.45105,-1.66707,-0.980437,-0.485933,0.625549,-0.094115,0.276596,-1.06303,-1.59958,0.281151,29.4554,-8.79953
412,1.11121,-0.961074,-1.04901,0.125531,0.841276,0.025038,1.3358,-0.493308,-0.671973,1.54909,29.9256,-10.0361
538,-1.62451,1.6545,0.951217,-0.187,-1.3049,-0.371503,-1.11387,0.90939,1.37084,-0.03396,65.6964,-33.1576
637,1.07081,0.060008,-0.715266,-0.177072,1.54379,-0.851951,0.437546,-0.314315,-0.526063,1.50537,38.0674,-27.9941
635,-0.464359,1.23476,-0.447238,-1.90913,-0.796302,0.942494,-0.876323,1.25802,1.40678,-1.07278,56.2322,-37.9208
683,0.978312,-0.720617,-0.917539,0.075656,1.66995,-0.014928,0.824711,-0.707987,-0.571214,1.2987,35.7039,-24.8748
1128,0.351193,-0.886356,-1.38207,-0.56852,0.691164,0.126405,0.78246,-0.560491,-0.95605,1.42537,34.6952,-22.582
1232,0.85305,-0.682824,-0.42459,1.69258,1.22302,-1.26723,0.643529,-0.268058,-0.563984,1.47606,39.2077,-29.1732
195,1.44319,-1.39292,-1.49222,-0.451938,1.51523,-0.905393,0.751581,-1.00418,-1.38429,0.609826,31.3338,-15.8778
128,1.29697,-0.618572,-1.04534,0.804517,-0.403166,-0.75398,0.641899,-0.375324,-1.11792,0.281464,27.1442,-6.34728
649,-1.38293,0.750134,2.38031,-1.08335,-1.915,0.368236,-0.70574,0.499771,1.04137,-1.2239,74.5864,-27.5632
229,0.915644,-1.25049,-1.02832,-0.757375,1.8658,-0.805902,1.07014,-1.16886,-0.518181,0.055362,31.4675,-13.7068
55,-1.87008,1.45603,0.831384,-1.21863,-1.68171,-0.780357,-1.2478,1.1435,1.56279,-0.750078,62.8734,-34.6492
1205,-1.27752,-0.233481,1.93436,-0.758698,-0.386172,-1.38964,-1.74037,-0.422561,0.879315,-1.61937,74.0306,-27.5437
1418,-1.31861,1.33986,0.609496,-0.522118,-0.610874,-0.47659,-0.736791,-0.537798,1.2323,-1.0765,67.2485,-32.348
1304,-0.617144,2.62375,0.850281,-2.33683,-0.601052,0.436524,-0.650954,0.441287,1.20318,-1.16481,64.8846,-33.516
532,-1.28285,0.820053,1.72451,-1.93216,-1.25033,-0.54743,-1.54454,-0.396449,0.308068,-1.40758,78.4348,-24.8841
1372,0.829154,-1.48699,-0.981661,-0.922175,0.687981,-1.03673,1.04986,-0.556177,-0.965161,-0.061418,30.3153,-11.4258
1371,0.699072,-1.5625,-1.091,1.19911,1.42177,-0.769951,0.943883,-1.77751,-1.01483,0.334768,31.3021,-16.0363
793,-0.409301,0.022814,0.399305,1.19191,0.456231,1.51107,-0.215217,0.648059,0.231743,0.351624,47.5975,-41.5891
783,0.116313,-0.067907,-0.759673,0.127223,0.700424,-1.28491,0.692533,-0.855706,-0.050257,1.29435,41.7282,-32.0061
814,-0.947242,1.18844,0.516655,-0.477145,-1.42648,1.14283,-0.947313,1.44658,1.4241,-0.702412,57.6866,-37.2238
1322,-0.714922,0.392826,0.704977,-1.1201,-0.954091,-0.212401,-1.11746,-0.215204,1.69154,-0.708919,72.8051,-28.9391
1012,1.31557,-0.671741,-1.77213,-0.803347,0.357425,-1.21078,1.32669,-1.42071,-2.29864,0.573758,30.0726,-10.5921
273,1.57992,-0.933389,-0.551505,-0.398409,1.29858,-0.748226,1.17432,-1.22186,-1.11392,-0.972465,30.3004,-12.0316
791,1.56683,-0.975608,-1.45789,-0.031731,1.4386,-1.2281,0.329463,-0.322003,-0.631216,0.867009,31.8572,-15.9727
164,0.483676,1.04335,1.38353,1.42207,0.336707,0.673974,1.08294,0.09054,-0.084824,0.968445,44.6971,-37.9611
1394,0.881579,-1.59525,-0.917252,-0.158642,2.00531,-0.399814,1.21678,-1.40916,-1.63128,0.200407,32.4324,-18.0122
567,0.835802,-0.098688,-0.762315,0.586063,0.153716,-0.527719,0.057198,-0.23809,-0.710726,1.12464,42.1695,-33.2256
1488,-0.459899,0.748966,0.266065,1.47131,0.285899,1.40546,0.354765,0.706847,0.728976,-0.586955,48.234,-41.2327
40,-1.22819,-0.258458,1.53422,-1.26852,-1.02263,-0.524688,-1.01162,-0.205322,0.741454,-0.994613,76.6107,-25.9059
1228,0.522328,-0.471845,-0.570281,-0.041092,1.48199,0.288861,1.39915,-0.406496,-0.914474,1.24068,35.7142,-24.5937
1106,-1.7243,0.428191,0.964954,-0.876114,-1.41634,-0.205694,-1.22713,0.06801,2.52621,-1.40384,68.1162,-31.349
1320,0.836864,-0.633792,-0.399868,2.33264,0.359597,0.88557,0.386467,-0.428387,0.772055,0.691777,44.9178,-38.1365
420,0.832094,-0.031548,-0.438242,1.67083,1.34409,0.053293,0.640667,-1.03146,-0.553444,1.10152,42.6428,-33.6003
891,0.296898,0.685354,0.610173,1.61368,0.441546,0.293505,0.592437,0.736363,0.348947,0.605538,45.1216,-40.6032
624,0.040723,0.245671,-1.19684,1.72112,0.563704,0.73924,0.485792,0.178758,0.012971,0.955828,44.3597,-36.8141
513,0.655892,-1.13962,-1.06218,0.230256,1.07287,-0.525041,1.79652,-0.956614,-1.2479,1.21744,31.6435,-17.7289
951,0.79788,-1.64716,-0.757633,0.997128,1.02241,-0.51332,0.645963,-0.173401,-0.845686,1.4085,38.9056,-28.7481
573,-0.967824,0.321226,0.187645,2.16679,0.270188,1.55361,-0.640715,0.29529,0.462873,0.011501,45.9316,-41.7669
111,0.743381,-0.010706,-1.01099,0.145772,0.774055,0.063878,0.160841,-0.975671,-0.961301,1.29314,42.3895,-32.5196
230,0.667849,-1.10409,-1.68625,0.074355,0.470936,-2.65602,1.37851,-1.18024,-1.2883,0.705249,28.8504,-7.55094
1337,0.294857,-0.908846,-0.849344,0.337521,1.03834,-0.002687,1.1426,-0.90858,-1.3115,0.867762,35.1142,-24.3122
439,-0.413059,0.749862,0.243732,-0.197519,-1.51037,0.070113,-0.838351,0.763223,0.482756,0.233031,53.4605,-39.1483
78,0.728122,-0.75998,-1.16691,-0.864122,0.817782,-0.65255,1.60755,-0.798014,-0.886417,0.013003,30.6269,-11.2537
1171,-0.501863,0.026534,-0.58146,1.01106,-0.576388,1.84638,-0.56338,0.767292,0.752386,0.393274,51.2446,-40.2202
1501,-0.762072,1.10413,0.962416,0.441452,-0.91318,1.13406,-0.604976,0.826898,0.795634,-0.71955,54.6585,-38.6721
